"v1","v2","v3","v4","v5"
134,-145,-0.790815711621128,0.981347197899595,4
135,-145,1.89059573142579,0.637087316252291,4
136,-145,-0.722244668126845,0.726335656363517,1
137,-145,0.222712296571903,0.785004757577553,3
138,-145,0.429685274995017,0.693618699209765,5
139,-145,-1.51674666250546,0.126871841726825,1
140,-145,1.46232006714673,0.643672348931432,1
141,-145,1.85424359579931,0.379285189788789,3
142,-145,0.553568885952044,0.205668771639466,1
143,-145,1.17494107281627,0.602225721813738,5
144,-145,-0.590425060755459,0.926189927151427,1
146,-145,-0.29888685566244,0.408172771567479,4
147,-145,0.557080775880168,0.0159459873102605,4
148,-145,0.316999049445457,0.201687354594469,4
149,-145,-0.813321885328184,0.446889916667715,1
150,-145,0.0680752135094036,0.569241238525137,5
151,-145,1.23808290715514,0.175673448713496,4
152,-145,-0.72366912257151,0.140311811352149,5
153,-145,-0.502022070470047,0.792426644358784,5
154,-145,-1.09993401753859,0.104088871506974,1
155,-145,0.755254846000747,0.300904831383377,2
156,-145,-0.811696874798196,0.513788611162454,2
157,-145,0.580543471094356,0.414011819288135,3
158,-145,-0.966158492224368,0.753093259176239,4
159,-145,-1.0217635666018,0.905458806548268,2
160,-145,-0.0851903506522017,0.0892851459793746,4
161,-145,-1.23476174161146,0.175708378199488,5
162,-145,1.46299608562963,0.784838893916458,5
163,-145,0.287566643281326,0.234259322052822,5
164,-145,-0.328050671058629,0.569290892453864,2
165,-145,-1.40409575427755,0.733711279463023,2
166,-145,-2.3800937394718,0.558804881060496,5
171,-145,1.48892350293618,0.351197046926245,3
172,-145,1.80426415601003,0.849081574007869,1
173,-145,0.839066718278622,0.775962339248508,2
174,-145,-0.964201435776396,0.134543357882649,4
175,-145,1.41359995316529,0.741292820079252,5
176,-145,0.813876848188159,0.935224600369111,2
177,-145,-1.32173041197965,0.740361219737679,3
178,-145,1.78902894575633,0.12226400570944,4
179,-145,-1.7155376815242,0.874067453667521,3
180,-145,-1.91391299676717,0.488024149788544,4
181,-145,0.532012080399321,0.348153940401971,3
182,-145,-1.12091454713458,0.239315748214722,2
183,-145,-2.12090894723196,0.543160892091691,2
184,-145,-1.31852613845707,0.783454436808825,3
193,-145,2.93047064752159,0.269294997211546,3
194,-145,0.50742050320771,0.580440288875252,1
199,-145,-1.34407081642939,0.22212367830798,5
200,-145,-0.456779445775396,0.97959324484691,5
201,-145,0.421074240502661,0.442288856254891,2
202,-145,-0.316408548093104,0.924994848668575,5
203,-145,0.359468408613115,0.562999451067299,2
207,-145,-0.259211302326239,0.103581848554313,3
208,-145,0.863591616883932,0.532693258253857,2
220,-145,0.819529076986392,0.807243122486398,4
221,-145,0.938005395448737,0.28390516503714,1
223,-145,-0.185776375475575,0.633409368572757,2
225,-145,-1.58519482817666,0.0632514480967075,1
226,-145,1.88188047115849,0.922170881880447,2
227,-145,-0.477161427697492,0.408569934312254,2
228,-145,-0.481325604940184,0.138467892771587,4
235,-145,2.46352877625045,0.979826642898843,1
236,-145,0.96714711842264,0.50229479954578,5
241,-145,-0.0990055489723762,0.339720781426877,3
242,-145,0.704903214586862,0.0965868507046252,5
243,-145,0.348033389206094,0.688338461564854,4
245,-145,0.156440966144589,0.713727733120322,4
246,-145,-0.467850992472928,0.774342958815396,1
62,-146,1.2566405258944,0.674023152794689,5
83,-146,0.69383675796334,0.830352270044386,2
84,-146,-0.180531501984558,0.41958177019842,1
85,-146,0.771398282411697,0.0421028665732592,3
86,-146,-0.0116410709047272,0.169967375695705,4
114,-146,0.200127251400578,0.617022100137547,2
118,-146,1.46418655279435,0.821206729160622,3
119,-146,0.365380227900092,0.805001141736284,3
120,-146,0.374857250240043,0.163739925483242,5
121,-146,0.803652644083687,0.0540995593182743,4
122,-146,-0.495217781330215,0.717175767291337,2
123,-146,-1.09709498839654,0.393612651852891,5
124,-146,1.20176356934497,0.697085614781827,1
125,-146,1.28686323173471,0.755465619266033,3
126,-146,0.777485523033594,0.111151769990101,5
127,-146,1.09050020679782,0.0726884647738189,2
128,-146,1.40784995013727,0.72710780496709,1
129,-146,-0.526525601647434,0.324572923127562,5
130,-146,1.37179290167155,0.768435193691403,5
131,-146,0.152059065952029,0.954859284916893,1
132,-146,-2.34371824010617,0.395311071304604,3
133,-146,0.507189141627203,0.671112074749544,4
134,-146,0.346502601408186,0.0178353076335043,3
135,-146,-3.48873364974963,0.784087607637048,4
136,-146,-1.02699598486781,0.616516158916056,5
137,-146,-1.07932999538506,0.405709121376276,5
138,-146,-0.345944364614187,0.483106521656737,2
139,-146,-0.29699829431883,0.810966156423092,3
140,-146,0.428153241220653,0.815346652641892,3
141,-146,0.455037535123293,0.0626005616504699,2
142,-146,-1.9730953786041,0.545463974121958,4
143,-146,-0.102588946317618,0.881156207062304,4
144,-146,-0.618111643784725,0.974801304051653,1
145,-146,0.27194863192341,0.830336570274085,3
146,-146,-0.177051843439896,0.864435488590971,4
147,-146,-1.09335908117157,0.108610660769045,1
148,-146,-0.612848473272388,0.391163325170055,5
149,-146,0.590060280788041,0.395737714832649,1
150,-146,-0.485796239283828,0.402192006353289,3
151,-146,-0.245740489568261,0.687589786481112,5
152,-146,-1.42765707288971,0.44125101622194,2
153,-146,-0.0419264070172528,0.526041998527944,1
154,-146,0.298299365940451,0.767157488269731,5
155,-146,-1.30493155778784,0.147593767615035,5
156,-146,2.09269348061631,0.191919694421813,2
157,-146,2.00751309978942,0.423899990739301,4
158,-146,0.317250238793303,0.279166048858315,3
159,-146,0.831851544128698,0.953497067093849,5
160,-146,-1.58402224134408,0.988138975109905,1
161,-146,-0.0382836837449545,0.50766203715466,5
162,-146,0.376778954240722,0.455440044635907,3
163,-146,-0.65819461881927,0.237282599322498,5
164,-146,-2.38482120001433,0.601848204853013,4
165,-146,-0.17823452768314,0.722477695439011,3
166,-146,-0.313080927046939,0.633824578020722,5
171,-146,-0.246166744681241,0.20478878938593,2
172,-146,0.0294471212335251,0.9487047677394,3
173,-146,0.640360543573562,0.65427915030159,1
174,-146,0.387534509987863,0.214907692046836,1
175,-146,1.16527218065415,0.609506149310619,3
176,-146,0.0878857671331893,0.679406767012551,2
177,-146,0.393968336132216,0.158248740248382,4
178,-146,-0.221986425986099,0.746010009199381,2
179,-146,0.206674453705904,0.723283456638455,1
180,-146,-1.66630195331808,0.145640129921958,4
181,-146,-1.11235972588194,0.446805666899309,3
182,-146,-0.341140029780629,0.209630994591862,2
183,-146,0.73700442891931,0.523062317166477,2
184,-146,-1.1887698852746,0.404409895651042,3
185,-146,-0.672598735377545,0.157203715760261,3
186,-146,1.5759121689807,0.49803135287948,2
192,-146,0.584011477588624,0.356499450514093,4
193,-146,-1.16090145278038,0.222246367717162,3
194,-146,0.356625877051523,0.692339222878218,5
199,-146,0.511647183555437,0.649835522985086,5
200,-146,0.501949468818561,0.574542171787471,3
201,-146,1.01309800224662,0.205460626631975,5
202,-146,0.54908974485737,0.524492969736457,3
203,-146,-1.8238530892938,0.259282864863053,5
204,-146,-0.349436634716787,0.615837100427598,1
207,-146,0.532690295768409,0.581637534312904,1
208,-146,0.235610530839058,0.737463011173531,2
221,-146,-0.41713640676869,0.173483551247045,3
225,-146,0.212858741244122,0.591097792377695,1
226,-146,0.468513634056249,0.33133074361831,3
227,-146,1.74966271909705,0.898086975561455,3
228,-146,0.503902796852563,0.303581843385473,4
232,-146,-0.894982956561099,0.0583576250355691,4
234,-146,1.34939451881723,0.255786577006802,5
235,-146,0.239666067796666,0.357429094845429,5
236,-146,-0.50361285827767,0.177426857640967,5
241,-146,0.906577471965724,0.596075150184333,5
242,-146,0.923052949258618,0.312644392019138,2
245,-146,0.862847120888639,0.978573550237343,1
246,-146,0.502528229933621,0.653674337547272,2
62,-147,-2.00604938057235,0.472718470729887,3
65,-147,0.952145554988694,0.376948063960299,5
66,-147,0.485236218259384,0.613159933360294,5
77,-147,-1.58529507646219,0.194168996531516,4
78,-147,-0.451347037678474,0.0537600987590849,5
79,-147,1.06717868439934,0.762937519233674,4
80,-147,-1.61040060979739,0.193805709946901,4
106,-147,0.00150950512906395,0.656525229569525,2
107,-147,-0.352065227573766,0.0196789808105677,2
108,-147,1.34360062741589,0.783610221231356,4
109,-147,1.85901422641361,0.205302121816203,5
110,-147,0.476588581948094,0.934140240307897,3
117,-147,0.786077783606716,0.917187898885459,1
118,-147,-1.31844664794505,0.447438199771568,5
119,-147,-0.0458582608171539,0.450903601245955,2
120,-147,0.07791585453914,0.507803873391822,1
121,-147,-0.765834390319304,0.731380387675017,4
122,-147,-0.883768754309926,0.041415924904868,5
123,-147,0.0825470445754398,0.157362488564104,5
124,-147,1.70519491399045,0.380754745798185,2
125,-147,1.17992409887454,0.731408281251788,4
126,-147,1.14467248716782,0.225368543993682,3
127,-147,-0.957319406367518,0.35025638807565,5
128,-147,0.0396125729469163,0.40284524904564,2
129,-147,-1.71813678519936,0.0668294813949615,2
130,-147,-0.147900386898042,0.836391153046861,3
131,-147,-1.06635006508454,0.755342933582142,1
132,-147,1.07625519738837,0.767689534695819,2
133,-147,0.264568722120866,0.75517137371935,5
134,-147,-1.63874795190339,0.242134437197819,5
135,-147,-2.38216783272716,0.969239966245368,4
136,-147,1.35551912136363,0.375915571581572,4
137,-147,0.105967425192198,0.662843286525458,1
138,-147,0.36778172465295,0.0564504803624004,4
139,-147,-0.902852692033459,0.68502691667527,2
140,-147,0.364206516832646,0.987280398607254,2
141,-147,0.0940542086032026,0.392168045742437,3
142,-147,-0.848801729463573,0.456529286690056,2
143,-147,-0.0544978895040415,0.823462477885187,4
144,-147,0.0381146719701006,0.969587208237499,1
145,-147,0.00113139334786223,0.927224649814889,3
146,-147,0.381545428470891,0.584596434608102,2
147,-147,-0.157430913798854,0.261123390868306,1
148,-147,-2.29561872701119,0.313871241407469,5
149,-147,-0.144614839679821,0.541039732284844,3
150,-147,1.13088443156588,0.0348478069063276,1
151,-147,-1.05462106579919,0.870692519005388,1
152,-147,-0.514649787301312,0.4422522992827,1
153,-147,-0.444864153602971,0.525738496333361,3
154,-147,-0.621566328045277,0.393569986103103,5
155,-147,-1.25517535610875,0.646958220284432,3
156,-147,-0.190421147225314,0.4387759976089,3
157,-147,0.632742658438137,0.221221013693139,1
158,-147,0.614398996355601,0.4588030311279,4
159,-147,1.5744653716573,0.544369196286425,3
160,-147,-0.3689932111038,0.20271171303466,1
161,-147,-0.603328645876572,0.099631137214601,4
162,-147,-0.0179485451090518,0.123898484976962,3
163,-147,-0.453305882784834,0.540750455576926,4
164,-147,-0.100730315937041,0.705353401368484,3
165,-147,-1.37432303114862,0.00317604816518724,3
170,-147,0.608384774769986,0.956401045201346,4
171,-147,0.310089322911606,0.649191758129746,2
172,-147,-0.830439998382474,0.557459068717435,2
173,-147,-0.989187791863216,0.348847225541249,5
174,-147,0.266072386535327,0.0293593830429018,3
175,-147,-0.551474204542491,0.829476432409137,2
176,-147,-1.27977363026924,0.371470698853955,5
177,-147,-0.368260241148345,0.545722764451057,4
178,-147,-0.477128398216438,0.427539329510182,4
179,-147,1.01661423183602,0.130146519979462,3
180,-147,-0.535607066275276,0.187221414642408,3
181,-147,-0.127203579647324,0.459955304162577,1
182,-147,-1.33684995962434,0.208060036646202,2
183,-147,0.924310713789578,0.561721284408122,1
184,-147,0.168967653714443,0.710679362295195,4
185,-147,-1.83072016490382,0.225768551230431,3
186,-147,-0.424455265422842,0.719854393275455,2
187,-147,1.28617109906856,0.651476806262508,3
188,-147,0.910011887251871,0.724250510567799,3
194,-147,0.471279886607758,0.77656669379212,2
195,-147,0.478659186089807,0.0956218165811151,4
198,-147,0.0655730110692939,0.223273252369836,3
199,-147,0.218572981144214,0.200475989608094,5
200,-147,-1.12854092228146,0.0838339771144092,3
201,-147,1.4980218090473,0.761172137688845,5
202,-147,0.736863236514602,0.336715524550527,3
203,-147,-0.648244993760752,0.0800781555008143,5
204,-147,-0.313053444375798,0.73435829160735,5
225,-147,0.1270434475662,0.545951656298712,5
231,-147,-0.577729747130139,0.950320707866922,3
232,-147,-1.98806503592053,0.54359799111262,5
235,-147,-0.350211692836177,0.329563603270799,3
236,-147,0.325698433778054,0.842191745759919,3
242,-147,-0.633243935854472,0.870947599876672,1
245,-147,-1.16181459662339,0.664685101946816,4
246,-147,0.341085961809691,0.231193690560758,5
247,-147,1.49290472356967,0.426340894773602,1
65,-148,-1.82804349997189,0.770492733223364,3
66,-148,-0.519170744903308,0.2559882493224,2
77,-148,-2.15793946977551,0.904892040183768,2
78,-148,0.417823077154339,0.363195509416983,1
79,-148,-2.15181269387271,0.641143174609169,5
80,-148,0.505907041130269,0.267418746370822,3
101,-148,0.425492092677152,0.914580625714734,3
106,-148,-0.107884423123469,0.608195482986048,3
107,-148,0.965198889914943,0.701838908251375,5
108,-148,1.20028327418929,0.21013170783408,4
109,-148,0.600198863607494,0.594973091036081,2
110,-148,0.883892713259939,0.436730184592307,4
116,-148,-0.816374310894839,0.601749991765246,2
117,-148,1.09819414133694,0.707654760684818,4
118,-148,-0.993682918522681,0.604686760576442,4
119,-148,0.943574388401312,0.196921152761206,2
120,-148,-0.0877359018826185,0.0019673288334161,2
121,-148,1.48522136670344,0.620160903781652,3
122,-148,0.57834836627896,0.0397283064667135,1
123,-148,0.0255015274225819,0.41835720767267,2
124,-148,0.439239357911501,0.518604944925755,5
125,-148,1.17931563764683,0.325814360519871,3
126,-148,-1.2836623374816,0.0961792494636029,5
127,-148,1.74872236476405,0.502676251810044,3
128,-148,-0.342328141628427,0.281886474695057,1
129,-148,0.448571223161999,0.275621479842812,3
130,-148,-1.82633556379423,0.724435962736607,4
131,-148,-0.268830813151999,0.268029640894383,4
132,-148,-0.285481182324328,0.728117430815473,1
133,-148,1.02316597025411,0.705881078727543,5
134,-148,-0.479308769832557,0.421176970470697,4
135,-148,0.979063388455402,0.530367857310921,5
136,-148,0.836336607471779,0.651859739562497,2
137,-148,-1.06548994199424,0.357017865637317,1
138,-148,1.79361920823269,0.371255612466484,4
139,-148,-1.54041505107778,0.77482764585875,1
140,-148,-1.60458269649204,0.887310074875131,1
141,-148,2.46512599290116,0.627811637939885,4
142,-148,-1.09024441443029,0.408657195512205,3
143,-148,-0.372275305176038,0.367457643849775,1
144,-148,-0.591671518225976,0.359077929519117,4
145,-148,-0.268139809902297,0.172827067784965,3
146,-148,-0.302424289730984,0.52048123232089,5
147,-148,0.755623412767075,0.869796807644889,2
148,-148,0.03372227377904,0.636965885059908,3
149,-148,-0.0123097184543384,0.511743194656447,2
150,-148,-0.096201055319104,0.284553185338154,4
151,-148,0.000339028843009322,0.811453852104023,3
152,-148,-0.110147958547601,0.133389532100409,2
153,-148,0.657699420655724,0.623158980393782,2
154,-148,-0.0851031057370472,0.890291861491278,2
155,-148,0.698399309213203,0.0497076530009508,3
156,-148,-0.0305419172919021,0.471857657888904,5
157,-148,0.82980815010739,0.655758679378778,2
158,-148,0.709004684344409,0.0163919527549297,4
159,-148,-0.960512832855085,0.24235179554671,3
160,-148,-1.14211953409851,0.150636653183028,5
161,-148,-1.53182201478806,0.0978470665868372,3
162,-148,-1.17074535397601,0.260901888133958,4
163,-148,-3.0192473993389,0.876760380342603,5
164,-148,1.67830264147817,0.456154524115846,2
165,-148,1.0177401872645,0.746675920439884,1
170,-148,-0.847489712368616,0.786464446224272,3
171,-148,-0.527192570583897,0.680494825355709,5
172,-148,1.87103881982921,0.156827474711463,5
173,-148,-1.58921463635568,0.994360019918531,4
174,-148,-0.0219737574916709,0.195527663221583,4
175,-148,-1.38177848279104,0.41878901142627,4
176,-148,0.434702574146849,0.914035454858094,2
177,-148,1.53774967628795,0.0149071065243334,5
178,-148,0.718538717664251,0.760174754774198,3
179,-148,0.448420584560588,0.302285359008238,1
180,-148,-0.823310374101921,0.181415040278807,2
181,-148,1.41580437260754,0.832902923459187,3
182,-148,0.149370314441286,0.542983934283257,1
183,-148,1.18912303684703,0.508111437084153,2
184,-148,0.653075287390667,0.546932931756601,5
185,-148,-0.375068890369522,0.000696777366101742,4
186,-148,0.482556565499061,0.577716405503452,4
187,-148,0.0162399691250788,0.863606543047354,4
188,-148,0.622536199519519,0.740059623960406,3
189,-148,-2.06225749639439,0.597540788818151,4
190,-148,-0.40454412442981,0.635773870628327,2
194,-148,-1.35216983599558,0.123467742232606,1
199,-148,0.373998173494512,0.354289175011218,1
200,-148,-1.0785153552188,0.623182818526402,1
201,-148,-1.17814484138736,0.270833675982431,1
202,-148,-0.457523413272717,0.210378522286192,3
203,-148,-0.681523979672688,0.0187806424219161,1
222,-148,-0.515286630897666,0.277410038514063,1
231,-148,0.298414029762856,0.732063849689439,2
232,-148,-0.0623848945864132,0.776646227110177,5
235,-148,0.23556964221055,0.885024134768173,3
239,-148,-1.20897630886904,0.547996039735153,4
240,-148,0.323781798425944,0.13143547391519,4
242,-148,-0.704817319879379,0.0907520391047001,5
245,-148,-0.108302910925919,0.976838859263808,5
246,-148,-1.05168133146166,0.287456289399415,4
247,-148,0.319820306964688,0.492180700413883,2
62,-149,0.525427862195559,0.378267944790423,4
65,-149,0.118115036233742,0.973483972717077,2
66,-149,0.108517160184286,0.540029376512393,2
77,-149,1.16123353932977,0.402380288345739,5
81,-149,0.544096331502313,0.527549712685868,3
82,-149,0.874665999234131,0.9173700788524,5
83,-149,-0.374090401972358,0.13678401755169,1
85,-149,-0.230889663472814,0.619523603236303,3
109,-149,0.740424530564052,0.0829521557316184,1
113,-149,0.157832882767018,0.54905226523988,5
114,-149,0.38555808426476,0.168833601521328,1
115,-149,2.09675392632377,0.216594557045028,4
116,-149,0.967560833158317,0.586923098191619,3
117,-149,0.678149352721401,0.184886678820476,2
118,-149,2.24702532186388,0.983231044374406,3
119,-149,-0.893819727285209,0.178525820374489,2
120,-149,0.803031952730453,0.926045642467216,2
121,-149,-0.554912430086976,0.180686274077743,2
122,-149,0.347837515622011,0.870601842645556,3
123,-149,-1.47208480191066,0.144909435883164,3
124,-149,-1.10188884968121,0.52775564789772,2
125,-149,1.06433972347611,0.169105190318078,2
126,-149,-1.4610250263657,0.168588685104623,2
127,-149,-1.28036453744155,0.264775913907215,1
128,-149,0.381299238060427,0.495915147010237,2
129,-149,-0.544143997429494,0.282835587160662,4
130,-149,-0.976410826807371,0.295621190220118,5
131,-149,-1.04032086223346,0.850844547152519,5
132,-149,-0.484975203099964,0.470615413039923,4
133,-149,0.956047677965757,0.993972878437489,3
134,-149,-0.306665350627314,0.205520651070401,5
135,-149,0.745498508635366,0.101891284110025,5
136,-149,-1.24018697425273,0.917727942112833,5
137,-149,0.094524853988318,0.954522045794874,4
138,-149,0.155124408322118,0.211023150244728,2
139,-149,0.128718652216353,0.531512886751443,1
140,-149,-0.891590020488789,0.721794588724151,4
141,-149,0.0343084150452005,0.493566951015964,1
142,-149,0.760341625646571,0.374722322914749,4
143,-149,-0.0163536996652726,0.168159188237041,3
144,-149,0.412540747025194,0.989480035146698,5
145,-149,0.699261420979919,0.6004050928168,3
146,-149,1.33716540509173,0.576487856218591,3
147,-149,-0.0606708330018836,0.392690596170723,1
148,-149,-1.30506729792124,0.464936421718448,5
149,-149,0.847802294417501,0.196974016493186,2
150,-149,1.39672336849517,0.356664940482005,2
151,-149,0.00266276437689838,0.554669792298228,2
152,-149,-0.939296597788975,0.539792618714273,3
153,-149,-1.3643166283043,0.49929423048161,5
154,-149,-0.814138872982947,0.612313360674307,5
155,-149,0.132480651189364,0.828163343248889,4
156,-149,0.164971200764974,0.241716690128669,3
157,-149,0.246658514831651,0.936646571615711,5
158,-149,-0.1874763048803,0.849999801954255,2
159,-149,-0.624232735933648,0.49172410950996,5
160,-149,-1.3353968431067,0.00636181468144059,3
161,-149,0.902781963865489,0.166879808763042,5
162,-149,0.356265561009714,0.482742083491758,5
163,-149,-1.45194649602172,0.440478005679324,2
164,-149,0.135315297735819,0.526361843571067,1
165,-149,-0.0513520179963304,0.19140184065327,1
170,-149,0.983101247888497,0.610082725528628,3
171,-149,-1.44994683079488,0.646419996628538,4
172,-149,-1.64344866103759,0.745215541450307,4
173,-149,-0.110064640596734,0.802078902954236,2
174,-149,0.856743018260408,0.944350504083559,4
175,-149,-0.0613838510169975,0.632040643831715,5
176,-149,-1.28970476534557,0.843835623469204,1
177,-149,0.757238672685337,0.547675941605121,4
178,-149,3.2688405844091,0.770479437895119,2
179,-149,-1.24416896148017,0.164699063403532,4
180,-149,0.559220505862135,0.753496146993712,5
181,-149,0.354510618784276,0.708932850277051,2
182,-149,-1.40557015804478,0.341676244046539,1
183,-149,1.5731386594686,0.0560713952872902,2
184,-149,-0.408691198321911,0.831566577777267,3
185,-149,-1.71663907189235,0.0147006371989846,4
186,-149,-0.769186255238139,0.794338440522552,2
187,-149,-1.02886167417094,0.953095383243635,4
188,-149,1.17511005171335,0.0198366255499423,4
189,-149,-1.92473799570298,0.93532621092163,5
190,-149,0.629148594100597,0.207149817375466,2
191,-149,1.21682453778974,0.936288814293221,2
205,-149,1.5543671666788,0.369106851518154,1
206,-149,-1.16850819581016,0.975768333766609,5
207,-149,1.82537306346615,0.489606203045696,2
237,-149,1.53036001864983,0.327702204696834,5
238,-149,1.14462429817987,0.155477960128337,5
239,-149,0.750084243049579,0.416269164299592,2
240,-149,-1.64323703330574,0.313940476858988,2
242,-149,-0.359737346650129,0.561534144449979,2
243,-149,0.241604184803657,0.762690979288891,4
244,-149,1.52053093195264,0.907636164454743,4
247,-149,0.0109104086398813,0.518094092374668,5
61,-150,0.244477478792157,0.869525619549677,4
62,-150,-0.530072379589668,0.434099361533299,2
76,-150,0.827116716233195,0.601835983339697,3
77,-150,0.450881940981188,0.343341752421111,2
81,-150,-0.36400364962037,0.104613977018744,2
82,-150,-0.242340219098479,0.899927591206506,1
83,-150,2.7350790669639,0.558845714200288,2
87,-150,0.00180756989880118,0.858908988069743,5
109,-150,-0.763931627251631,0.0101876652333885,3
112,-150,-0.0904710832802103,0.82811672356911,5
113,-150,-0.469169819039164,0.214565054746345,5
114,-150,-0.318113245692981,0.695504181785509,4
115,-150,-0.702787064698346,0.565760452998802,5
116,-150,-1.62673177941087,0.506405524676666,4
117,-150,1.55621442694483,0.387027718126774,3
118,-150,1.11051279434386,0.745109390933067,5
119,-150,0.77420260247708,0.796093268785626,5
120,-150,0.507232890329628,0.466965953819454,2
121,-150,-0.419630366495707,0.232959175948054,5
122,-150,-0.528487917930389,0.159396163653582,2
123,-150,-1.42521509144223,0.919969986192882,3
124,-150,1.73298966220907,0.308330236002803,5
125,-150,1.66085181444233,0.482492537237704,2
126,-150,-0.853436096336616,0.683857114054263,3
127,-150,0.269055932086966,0.763977898284793,1
128,-150,-0.860970363310031,0.313580395421013,5
129,-150,-1.51778056185181,0.346680524758995,3
130,-150,-0.0170631769389326,0.813673579366878,3
131,-150,-0.684333227901009,0.179982336703688,4
132,-150,0.159890973794978,0.935182629385963,1
133,-150,-0.264213646005807,0.177960697794333,5
134,-150,0.678553011969061,0.449636272387579,1
135,-150,0.271591853829369,0.913137051509693,4
136,-150,1.29097622048728,0.582339701242745,2
137,-150,-0.883765754345527,0.504397981800139,2
138,-150,-0.820501333156169,0.898121348815039,4
139,-150,-0.0775073006026627,0.975602652411908,1
140,-150,1.23358613866689,0.138015840668231,4
141,-150,-0.985267201461378,0.0887102528940886,3
142,-150,0.469157524778227,0.356449886923656,5
143,-150,-1.02476913792071,0.14194008638151,3
144,-150,0.953040067538586,0.795339780859649,5
145,-150,-0.605258958775329,0.351552292238921,3
146,-150,-0.0374993148509481,0.059953739400953,5
147,-150,2.02345618313585,0.523118556244299,5
148,-150,0.230879756202367,0.902349785901606,5
149,-150,-1.22070794183059,0.422671729698777,1
150,-150,0.659804404128919,0.690712125040591,2
151,-150,-0.142836283797994,0.409059842349961,1
152,-150,-0.16509221951795,0.95134247536771,1
153,-150,-1.09556519061716,0.441919946810231,1
154,-150,-1.99683715025919,0.402620981680229,5
155,-150,-1.49843569185612,0.762835877016187,2
156,-150,0.727558147436896,0.119350826600567,2
157,-150,0.508402388128627,0.855697801336646,5
158,-150,-0.463242739979752,0.732439367566258,3
159,-150,-1.25616855350646,0.560671526705846,3
160,-150,-0.27079942670004,0.432193435030058,4
161,-150,-1.13364951956009,0.956157057080418,1
162,-150,-0.332607103851486,0.212160413619131,1
163,-150,-2.75809457214525,0.694563798606396,5
164,-150,1.55687507758175,0.645675686420873,4
170,-150,0.171740753479914,0.454661722527817,3
171,-150,1.73259561513057,0.754424912622198,4
172,-150,0.526050537392761,0.216155330883339,1
173,-150,-0.720905478080276,0.137518665986136,3
174,-150,-0.667106947446982,0.879939065780491,1
175,-150,0.48818949113309,0.68069387646392,2
176,-150,0.53002074638718,0.0532743884250522,2
177,-150,1.04188616579943,0.399391101906076,3
178,-150,-2.0482802346499,0.956420278642327,1
179,-150,0.963492143461327,0.457047261763364,5
180,-150,-0.983371919845122,0.0602069890592247,3
181,-150,-1.51931665422151,0.681728293420747,2
182,-150,0.888025591005611,0.506025202805176,4
183,-150,0.248166796668722,0.835845268797129,1
184,-150,-0.0173521614900293,0.640069235581905,2
185,-150,0.174052216824553,0.677642498165369,1
186,-150,-2.15902609748709,0.285969726042822,4
187,-150,-0.332808452364369,0.825492816744372,3
188,-150,0.157632145598444,0.140140568604693,4
189,-150,1.17940355675113,0.596388443140313,3
190,-150,-0.950716690614519,0.30653039785102,1
191,-150,0.0504042108729149,0.0695980701129884,5
192,-150,-1.10978888890054,0.861783124972135,3
205,-150,-0.230976285627022,0.620331809623167,2
206,-150,0.916733312468817,0.0687673003412783,1
207,-150,1.51131544051803,0.820528466021642,1
235,-150,-2.12095639027538,0.917003418784589,1
238,-150,-0.551195553171275,0.896857009269297,2
239,-150,1.86604372869977,0.05698401783593,3
240,-150,-0.906169741460993,0.933678395114839,1
241,-150,0.330293745569932,0.394499232294038,3
242,-150,-0.734221717292391,0.279899189947173,5
243,-150,-1.19332328271383,0.0772071396932006,4
244,-150,-0.0394981543975574,0.503528579836711,4
247,-150,-0.122690641959627,0.521380664547905,5
61,-151,1.26343653138181,0.700639529153705,4
76,-151,-0.864640719465519,0.425258663017303,3
83,-151,0.698466959801422,0.184192553628236,4
87,-151,-1.06945620356222,0.751705050934106,3
105,-151,-0.407809087050526,0.0881951875053346,4
106,-151,-0.0321616946259076,0.340501891216263,4
111,-151,-1.34169827243981,0.746415108209476,2
112,-151,0.262691728975604,0.214138651499525,5
113,-151,1.46621864186845,0.721012133639306,1
114,-151,-0.304215660504083,0.0353419992607087,1
115,-151,1.10976326698461,0.945452963234857,2
116,-151,0.238713388846355,0.070644177030772,1
117,-151,-0.911039057417619,0.422911468194798,5
118,-151,1.59840262941003,0.161030819173902,1
119,-151,-0.256096052904736,0.75007650302723,1
120,-151,-0.327969507955583,0.871768923942,5
121,-151,0.739376436136258,0.172736851498485,3
122,-151,0.103870411692079,0.335985132725909,2
123,-151,-0.010427587825442,0.0448507016990334,3
124,-151,0.98040907318945,0.795720401452854,2
125,-151,0.5680382277635,0.906211637193337,3
126,-151,1.49775471174541,0.327039221301675,4
127,-151,-0.146601129341026,0.0184884227346629,5
128,-151,0.634693354605294,0.714132215129212,3
129,-151,0.0991362756391141,0.463336510583758,3
130,-151,0.264565999945207,0.620884695090353,5
131,-151,-0.343534906119111,0.824780029244721,1
132,-151,1.90343374909061,0.128827456617728,3
133,-151,-1.00603378440443,0.0211537685245275,3
134,-151,-0.170764879506444,0.540340851526707,3
135,-151,-1.12479329785686,0.287931989412755,1
136,-151,-1.0416589295623,0.817342719063163,3
137,-151,-1.09914135894671,0.617033087648451,3
138,-151,-0.603792738252701,0.438372713048011,4
139,-151,-0.419643838317679,0.820685658836737,1
140,-151,-0.922242829044619,0.899353737011552,3
141,-151,-0.747561944211967,0.195364878512919,2
142,-151,-0.285479528416564,0.137969534378499,1
